country,provider,name,gb,days,usd,perGb,source
"georgia","eSIM.dog","YELLOW_GE_21B89994B2","60","125","197.49","3.292","https://esim.dog/ge"
"georgia","Airalo","gaumarjos-3days-3gb","3","3","10","3.333","https://www.airalo.com/georgia-esim"
"georgia","Airalo","gaumarjos-plus-3days-3gb","3","3","10","3.333","https://www.airalo.com/georgia-esim"
"georgia","Airalo","gaumarjos-30days-5gb","5","30","17","3.4","https://www.airalo.com/georgia-esim"
"georgia","Airalo","gaumarjos-plus-30days-5gb","5","30","17","3.4","https://www.airalo.com/georgia-esim"
"georgia","Saily","5GB / 30d","5","30","17.99","3.598","https://saily.com/esim-georgia/"
"georgia","Airalo","gaumarjos-7days-3gb","3","7","11","3.667","https://www.airalo.com/georgia-esim"
"georgia","Airalo","gaumarjos-plus-7days-3gb","3","7","11","3.667","https://www.airalo.com/georgia-esim"
"georgia","eSIM.dog","BLACK_GE_500MB_7D","0.5","7","1.99","3.98","https://esim.dog/ge"
"georgia","Saily","3GB / 30d","3","30","11.99","3.997","https://saily.com/esim-georgia/"
"georgia","Airalo","gaumarjos-plus-7days-1gb","1","7","4.5","4.5","https://www.airalo.com/georgia-esim"
"georgia","Airalo","gaumarjos-3days-1gb","1","3","4.5","4.5","https://www.airalo.com/georgia-esim"
"georgia","Airalo","gaumarjos-plus-3days-1gb","1","3","4.5","4.5","https://www.airalo.com/georgia-esim"
"georgia","Saily","1GB / 7d","1","7","4.79","4.79","https://saily.com/esim-georgia/"
"georgia","eSIM.dog","PJCB7UMFE","0.49","1","2.49","5.082","https://esim.dog/ge"
"georgia","eSIM.dog","YELLOW_GE_A02377B86A","0.49","3","2.49","5.082","https://esim.dog/ge"
"georgia","eSIM.dog","YELLOW_GE_2578AFD8B8","10","180","66.49","6.649","https://esim.dog/ge"
"georgia","eSIM.dog","AMBER_GE_102MB_1D_2256229294","0.1","1","1.49","14.9","https://esim.dog/ge"
"georgia","eSIM.dog","YELLOW_GE_BD2A7B2131","0.2","30","2.99","14.95","https://esim.dog/ge"
"georgia","eSIM.dog","BLUE_GE_2E6D80097F","1","365","16.49","16.49","https://esim.dog/ge"
"georgia","eSIM.dog","BLACK_GE_100MB_30D","0.1","30","1.83","18.3","https://esim.dog/ge"
"germany","eSIM.dog","AMBER_DE_40GB_1D_C3456EA2AD","40","1","3.49","0.087","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_1D_112BF171F4","50","1","5.49","0.11","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_30GB_1D_42D03E978A","30","1","3.49","0.116","https://esim.dog/de"
"germany","Stellar","Germany 3GB 30Days + Free Stellar VPN","3","30","0.49","0.163","stellar feed"
"germany","eSIM.dog","AMBER_DE_20GB_1D_FD11E8B190","20","1","3.49","0.175","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_3D_5F5FAF865B","50","3","9.49","0.19","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_5D_279F6F490F","50","5","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_7D_D3CABA0A2A","50","7","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_12D_DF0A25AF95","50","12","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_14D_2500DEE6C2","50","14","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_15D_8B2EFAB366","50","15","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_20D_45B79858C0","50","20","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_21D_910E773ADF","50","21","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_25D_57B0473A3A","50","25","9.9","0.198","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_30D_640A64A16B","50","30","9.9","0.198","https://esim.dog/de"
"germany","Stellar","Germany 50GB 30Days + Free Stellar VPN","50","30","11.39","0.228","stellar feed"
"germany","eSIM.dog","BLACK_DE_15GB_1D","15","1","3.49","0.233","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_40GB_3D","40","3","9.49","0.237","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_45D_1A6AF1C418","50","45","12.22","0.244","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_60D_7306CB9059","50","60","12.22","0.244","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_50GB_80D_4815EF570E","50","80","12.22","0.244","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_20GB_3D","20","3","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_20GB_5D","20","5","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_20GB_7D","20","7","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_20GB_12D_B1410B650F","20","12","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_20GB_14D_AB8DEBA51E","20","14","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_20GB_15D_B1FC8824B7","20","15","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_20GB_20D_8278788CA3","20","20","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_20GB_21D_913A7E77D0","20","21","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_20GB_25D_B063AAD7D2","20","25","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_20GB_30D_0F6B64BA7E","20","30","4.93","0.246","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_40GB_30D","40","30","9.9","0.247","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_10GB_1D","10","1","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_3D_EEE8197550","10","3","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_5D_3B2947E261","10","5","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_7D_635D4A2DF6","10","7","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_10D_E9643521DA","10","10","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_12D_5B27224F67","10","12","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_14D_7793DB734A","10","14","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_15D_944A86DED3","10","15","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_20D_F45F885505","10","20","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_21D_94433EB54C","10","21","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_25D_2C1921F136","10","25","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_10GB_30D_B10AD47226","10","30","2.57","0.257","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_9GB_1D","9","1","2.48","0.276","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_9GB_4D_FB6AF90866","9","4","2.48","0.276","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_9GB_20D_16476139F6","9","20","2.48","0.276","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_9GB_30D_6C228617DB","9","30","2.48","0.276","https://esim.dog/de"
"germany","Stellar","Germany 50GB 180Days + Free Stellar VPN","50","180","14.06","0.281","stellar feed"
"germany","Stellar","Germany 20GB 30Days + Free Stellar VPN","20","30","5.68","0.284","stellar feed"
"germany","eSIM.dog","AMBER_DE_7GB_1D_8DCC8DBE22","7","1","1.99","0.284","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_7GB_20D_8FC0CCACFF","7","20","1.99","0.284","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_12GB_1D","12","1","3.49","0.291","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_8GB_1D_CA81A60346","8","1","2.35","0.294","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_8GB_10D_22EADE9B89","8","10","2.35","0.294","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_8GB_15D_98E50B9C8C","8","15","2.35","0.294","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_8GB_20D_9BEEE3C6BC","8","20","2.35","0.294","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_8GB_30D_9F3730EE18","8","30","2.35","0.294","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_6GB_1D_8BE5895557","6","1","1.77","0.295","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_6GB_2D_A9449F32A0","6","2","1.77","0.295","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_6GB_20D_5CBF9B6252","6","20","1.77","0.295","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_11FCB2A8BE","30","3","8.87","0.296","https://esim.dog/de"
"germany","Stellar","Germany 10GB 30Days + Free Stellar VPN","10","30","2.98","0.298","stellar feed"
"germany","eSIM.dog","AMBER_DE_5GB_1D_A1A3007EF5","5","1","1.5","0.3","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_21D7C7335C","30","5","8.99","0.3","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_21FF5CBA71","30","7","8.99","0.3","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_A65F899922","30","12","8.99","0.3","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_30GB_14D","30","14","8.99","0.3","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_30GB_15D","30","15","8.99","0.3","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_30GB_20D","30","20","8.99","0.3","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_40GB_90D","40","90","12.22","0.305","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_7GB_30D_23EFCCD8B9","7","30","2.15","0.307","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_30GB_21D","30","21","9.43","0.314","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_30GB_30D","30","30","9.43","0.314","https://esim.dog/de"
"germany","Stellar","Germany 9GB 30Days + Free Stellar VPN","9","30","2.88","0.32","stellar feed"
"germany","Stellar","Germany 5GB 30Days + Free Stellar VPN","5","30","1.61","0.322","stellar feed"
"germany","eSIM.dog","PINK_DE_6B5BFA44FB","100","30","32.48","0.325","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_A844B0FA8C","15","3","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_6494ACB71A","15","5","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_DF364AD4A9","15","7","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_15GB_10D","15","10","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_15GB_12D","15","12","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_D69EF88D49","15","14","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_F88798BAE4","15","15","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_15GB_20D","15","20","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_5A32D29847","15","21","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_F128F78D96","15","30","4.93","0.329","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_00A6786F4F","12","30","4.01","0.334","https://esim.dog/de"
"germany","Stellar","Germany 8GB 30Days + Free Stellar VPN","8","30","2.7","0.338","stellar feed"
"germany","Stellar","Germany 3GB 15Days + Free Stellar VPN","3","15","1.06","0.353","stellar feed"
"germany","eSIM.dog","AMBER_DE_5GB_15D_B9F6B45B0F","5","15","1.77","0.354","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_5GB_20D_CA71E1482D","5","20","1.77","0.354","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_5GB_25D_EE11D644D6","5","25","1.77","0.354","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_5GB_30D_0DDEAA76E2","5","30","1.77","0.354","https://esim.dog/de"
"germany","Stellar","Germany 7GB 30Days + Free Stellar VPN","7","30","2.61","0.373","stellar feed"
"germany","eSIM.dog","BLACK_DE_30GB_60D","30","60","12.22","0.407","https://esim.dog/de"
"germany","Stellar","Germany 6GB 30Days + Free Stellar VPN","6","30","2.48","0.413","stellar feed"
"germany","eSIM.dog","PMDYU8KU3","50","180","22.34","0.447","https://esim.dog/de"
"germany","eSIM.dog","BLUE_DE_564E345688","50","31","22.49","0.45","https://esim.dog/de"
"germany","eSIM.dog","BLUE_DE_6E48270552","20","31","9.26","0.463","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_20GB_80D","20","80","9.49","0.475","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_20GB_90D","20","90","9.49","0.475","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_4GB_1D_F58D8E2E0F","4","1","1.99","0.497","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_4GB_2D_E7C1EA9C9F","4","2","1.99","0.497","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_4GB_30D_F3FC114E73","4","30","1.99","0.497","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_5GB_3D_2B830AD19D","5","3","2.49","0.498","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_5GB_5D_BFDCBBC866","5","5","2.49","0.498","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_5GB_7D_66731D7DD4","5","7","2.49","0.498","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_5GB_12D_DB5E06DC5A","5","12","2.49","0.498","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_030FDF68AF","6","5","2.99","0.498","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_193E367B3B","6","30","2.99","0.498","https://esim.dog/de"
"germany","eSIM.dog","BLUE_DE_1C01B072CE","10","31","5.18","0.518","https://esim.dog/de"
"germany","Stellar","Germany 2GB 15Days + Free Stellar VPN","2","15","1.12","0.56","stellar feed"
"germany","eSIM.dog","BLACK_DE_10GB_60D","10","60","5.99","0.599","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_15GB_90D","15","90","9.49","0.633","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_10GB_90D","10","90","6.39","0.639","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_3GB_1D","3","1","1.99","0.663","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_3GB_7D_A311C14AF4","3","7","1.99","0.663","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_3GB_12D_77DE11618F","3","12","1.99","0.663","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_3GB_15D_FC79E24706","3","15","1.99","0.663","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_3GB_20D_ED18E01606","3","20","1.99","0.663","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_3GB_25D_99A5B3DB35","3","25","1.99","0.663","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_3GB_30D_2E0B65EFE5","3","30","1.99","0.663","https://esim.dog/de"
"germany","Stellar","Germany 750MB 7Days + Free Stellar VPN","1","7","0.68","0.68","stellar feed"
"germany","eSIM.dog","BLUE_DE_BAE26EAF6B","100","180","69.49","0.695","https://esim.dog/de"
"germany","Airalo","hallo-mobil-30days-50gb","50","30","36","0.72","https://www.airalo.com/germany-esim"
"germany","eSIM.dog","AMBER_DE_2GB_1D_B3D6539126","2","1","1.49","0.745","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_2GB_15D_A1C872D2D7","2","15","1.49","0.745","https://esim.dog/de"
"germany","Stellar","Germany 1GB 7Days + Free Stellar VPN","1","7","0.78","0.78","stellar feed"
"germany","eSIM.dog","PINK_DE_49A57FFE61","3","3","2.49","0.83","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_C4D1655062","3","5","2.49","0.83","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_2GB_14D_ED4A1C8AD4","2","14","1.99","0.995","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_2GB_30D","2","30","1.99","0.995","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_31959E97D9","10","365","10.86","1.086","https://esim.dog/de"
"germany","Airalo","hallo-mobil-15days-20gb","20","15","22.5","1.125","https://www.airalo.com/germany-esim"
"germany","Saily","20GB / 30d","20","30","22.99","1.149","https://saily.com/esim-germany/"
"germany","Airalo","hallo-mobil-30days-20gb","20","30","23","1.15","https://www.airalo.com/germany-esim"
"germany","eSIM.dog","BLACK_DE_5GB_60D","5","60","5.99","1.198","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_5GB_90D","5","90","6.14","1.228","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_4GB_90D","4","90","5.2","1.3","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_3GB_90D","3","90","4.27","1.423","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_6D_CBB9192E1E","1","6","1.49","1.49","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_9D_E7876009E2","1","9","1.49","1.49","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_20D_8CA50725DF","1","20","1.49","1.49","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_25D_2194C15002","1","25","1.49","1.49","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_30D_5F53FF0CF9","1","30","1.49","1.49","https://esim.dog/de"
"germany","Airalo","hallo-mobil-7days-10gb","10","7","15","1.5","https://www.airalo.com/germany-esim"
"germany","eSIM.dog","GREEN_DE_0BBC692BCE","80","365","121.49","1.519","https://esim.dog/de"
"germany","Airalo","hallo-mobil-15days-10gb","10","15","15.5","1.55","https://www.airalo.com/germany-esim"
"germany","Airalo","hallo-mobil-30days-10gb","10","30","16","1.6","https://www.airalo.com/germany-esim"
"germany","eSIM.dog","GREEN_DE_46B4959C3D","40","180","65.99","1.65","https://esim.dog/de"
"germany","Saily","10GB / 30d","10","30","16.99","1.699","https://saily.com/esim-germany/"
"germany","eSIM.dog","BLACK_DE_1GB_90D","1","90","1.94","1.94","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_2GB_90D","2","90","3.89","1.945","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_3D_7F1D6EBF7B","1","3","1.99","1.99","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_4D_FE9087703E","1","4","1.99","1.99","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_5D_472A1EA7C8","1","5","1.99","1.99","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_1GB_7D_1298957A4D","1","7","1.99","1.99","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_1GB_12D","1","12","1.99","1.99","https://esim.dog/de"
"germany","eSIM.dog","PINK_DE_352FCBF6F0","30","180","59.99","2","https://esim.dog/de"
"germany","Airalo","hallo-mobil-7days-5gb","5","7","10.5","2.1","https://www.airalo.com/germany-esim"
"germany","Saily","5GB / 30d","5","30","10.99","2.198","https://saily.com/esim-germany/"
"germany","Airalo","hallo-mobil-15days-5gb","5","15","11","2.2","https://www.airalo.com/germany-esim"
"germany","eSIM.dog","GREEN_DE_F66B45C12E","20","365","45.49","2.275","https://esim.dog/de"
"germany","eSIM.dog","GREEN_DE_C510DB9CEA","40","365","90.99","2.275","https://esim.dog/de"
"germany","Airalo","hallo-mobil-30days-5gb","5","30","11.5","2.3","https://www.airalo.com/germany-esim"
"germany","eSIM.dog","GREEN_DE_4B9B6573F6","5","365","12.49","2.498","https://esim.dog/de"
"germany","Airalo","hallo-mobil-3days-3gb","3","3","7.5","2.5","https://www.airalo.com/germany-esim"
"germany","Airalo","hallo-mobil-7days-3gb","3","7","8","2.667","https://www.airalo.com/germany-esim"
"germany","eSIM.dog","BLACK_DE_500MB_1D","0.5","1","1.49","2.98","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_500MB_20D","0.5","20","1.49","2.98","https://esim.dog/de"
"germany","eSIM.dog","AMBER_DE_512MB_30D_4C45CC62BA","0.5","30","1.49","2.98","https://esim.dog/de"
"germany","Saily","3GB / 30d","3","30","8.99","2.997","https://saily.com/esim-germany/"
"germany","eSIM.dog","PQWSL862L","0.49","1","1.49","3.041","https://esim.dog/de"
"germany","eSIM.dog","YELLOW_DE_4B2814320F","60","125","197.49","3.292","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_500MB_4D","0.5","4","1.99","3.98","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_500MB_14D","0.5","14","1.99","3.98","https://esim.dog/de"
"germany","Airalo","hallo-mobil-3days-1gb","1","3","4","4","https://www.airalo.com/germany-esim"
"germany","Saily","1GB / 7d","1","7","4.49","4.49","https://saily.com/esim-germany/"
"germany","eSIM.dog","YELLOW_DE_65E1712406","0.49","3","2.99","6.102","https://esim.dog/de"
"germany","eSIM.dog","YELLOW_DE_E5D4B1EFDF","10","180","66.49","6.649","https://esim.dog/de"
"germany","eSIM.dog","BLUE_DE_EBFF32CE50","1","365","7.99","7.99","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_100MB_1D","0.1","1","1.49","14.9","https://esim.dog/de"
"germany","eSIM.dog","BLACK_DE_100MB_30D","0.1","30","1.49","14.9","https://esim.dog/de"
"germany","eSIM.dog","YELLOW_DE_20EDA13890","0.2","30","2.99","14.95","https://esim.dog/de"
"greece","eSIM.dog","AMBER_GR_50GB_1D_77FDA84F6A","50","1","5.49","0.11","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_30GB_1D_0DCEB30137","30","1","3.49","0.116","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_40GB_1D_D6485431FF","40","1","5.49","0.137","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_20GB_1D_49C54DE26E","20","1","3.49","0.175","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_3D_3575C3BB85","50","3","9.49","0.19","https://esim.dog/gr"
"greece","eSIM.dog","BLACK_GR_50GB_5D","50","5","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_7D_5D9373E612","50","7","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_12D_CEC29951AA","50","12","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_14D_F1390E1C04","50","14","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_15D_0C33E32948","50","15","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_20D_58E1B5F2C5","50","20","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_21D_AD6F9BCF71","50","21","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_25D_942382644E","50","25","11.23","0.225","https://esim.dog/gr"
"greece","eSIM.dog","BLACK_GR_15GB_1D","15","1","3.49","0.233","https://esim.dog/gr"
"greece","eSIM.dog","BLACK_GR_40GB_3D","40","3","9.49","0.237","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_45D_D820D07F77","50","45","12.22","0.244","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_60D_1E18386800","50","60","12.22","0.244","https://esim.dog/gr"
"greece","eSIM.dog","AMBER_GR_50GB_80D_118321A97E","50","80","12.22","0.244","https://esim.dog/gr"
"greece","Stellar","Greece 50GB 30Days + Free Stellar VPN","50","30","13.41","0.268","stellar feed"
